hotel_name,address,stars,rating,check-in-date,check-out-date,room_type,price,capacity,location_from_center,is_hotel_chain,has_breakfast_buffet,has_pool,has_gym,has_function_room 
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-06-28,2018-06-29,Dormitory Room (6 Adults),"₱ 2,068",1,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-07-05,2018-07-06,Deluxe King Room,"₱ 2,000",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-07-05,2018-07-06,Executive King Room,"₱ 2,335",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-07-05,2018-07-06,Deluxe Twin Room,"₱ 2,468",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-07-05,2018-07-06,Dormitory Room (6 Adults),"₱ 2,068",1,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-07-11,2018-07-12,Deluxe King Room,"₱ 2,000",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-07-11,2018-07-12,Executive King Room,"₱ 2,335",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-07-11,2018-07-12,Deluxe Twin Room,"₱ 2,468",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-07-16,2018-07-17,Deluxe King Room,"₱ 2,000",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-07-16,2018-07-17,Executive King Room,"₱ 2,335",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-07-16,2018-07-17,Deluxe Twin Room,"₱ 2,468",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-07-16,2018-07-17,Dormitory Room (6 Adults),"₱ 2,068",1,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-07-21,2018-07-22,Deluxe King Room,"₱ 2,000",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-07-21,2018-07-22,Executive King Room,"₱ 2,335",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-07-21,2018-07-22,Deluxe Twin Room,"₱ 2,468",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-07-21,2018-07-22,Dormitory Room (6 Adults),"₱ 2,068",1,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-07-26,2018-07-27,Deluxe King Room,"₱ 2,000",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-07-26,2018-07-27,Executive King Room,"₱ 2,335",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-07-26,2018-07-27,Deluxe Twin Room,"₱ 2,468",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-07-26,2018-07-27,Dormitory Room (6 Adults),"₱ 2,068",1,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-07-31,2018-08-01,Deluxe King Room,"₱ 2,000",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-07-31,2018-08-01,Executive King Room,"₱ 2,335",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-07-31,2018-08-01,Deluxe Twin Room,"₱ 2,468",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-07-31,2018-08-01,Dormitory Room (6 Adults),"₱ 2,068",1,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-08-05,2018-08-06,Deluxe King Room,"₱ 2,000",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-08-05,2018-08-06,Executive King Room,"₱ 2,335",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-08-05,2018-08-06,Deluxe Twin Room,"₱ 2,468",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-08-05,2018-08-06,Dormitory Room (6 Adults),"₱ 2,068",1,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-08-10,2018-08-11,Deluxe King Room,"₱ 2,000",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-08-10,2018-08-11,Executive King Room,"₱ 2,335",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-08-10,2018-08-11,Deluxe Twin Room,"₱ 2,468",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-08-10,2018-08-11,Dormitory Room (6 Adults),"₱ 2,068",1,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-08-15,2018-08-16,Deluxe King Room,"₱ 2,000",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-08-15,2018-08-16,Executive King Room,"₱ 2,335",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-08-15,2018-08-16,Deluxe Twin Room,"₱ 2,468",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-08-15,2018-08-16,Dormitory Room (6 Adults),"₱ 2,068",1,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-08-20,2018-08-21,Deluxe King Room,"₱ 2,000",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-08-20,2018-08-21,Executive King Room,"₱ 2,335",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-08-20,2018-08-21,Deluxe Twin Room,"₱ 2,468",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-08-20,2018-08-21,Dormitory Room (6 Adults),"₱ 2,068",1,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-08-30,2018-08-31,Deluxe King Room,"₱ 2,000",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-08-30,2018-08-31,Executive King Room,"₱ 2,335",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-08-30,2018-08-31,Deluxe Twin Room,"₱ 2,468",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-09-09,2018-09-10,Deluxe King Room,"₱ 2,000",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-09-09,2018-09-10,Executive King Room,"₱ 2,335",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-09-09,2018-09-10,Deluxe Twin Room,"₱ 2,468",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-09-09,2018-09-10,Dormitory Room (6 Adults),"₱ 2,068",1,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-09-19,2018-09-20,Deluxe King Room,"₱ 2,000",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-09-19,2018-09-20,Executive King Room,"₱ 2,335",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-09-19,2018-09-20,Deluxe Twin Room,"₱ 2,468",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-09-19,2018-09-20,Dormitory Room (6 Adults),"₱ 2,068",1,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-10-19,2018-10-20,Deluxe King Room,"₱ 2,000",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-10-19,2018-10-20,Executive King Room,"₱ 2,335",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-10-19,2018-10-20,Deluxe Twin Room,"₱ 2,468",2,(950 m from centre),0,0,0,0,0
Green Windows Dormitel,"Mount Apo Street, FTC Tower, 8000 Davao City, Philippines",2,6.9,2018-10-19,2018-10-20,Dormitory Room (6 Adults),"₱ 2,068",1,(950 m from centre),0,0,0,0,0
North Palm Hotel and Garden,"Andreliz Bldg. Km. 7 Lanang, 8000 Davao City, Philippines",2,6.5,2018-06-22,2018-06-23,Deluxe Double or Twin Room,"₱ 1,980",2,(5 km from centre),0,0,0,0,0
North Palm Hotel and Garden,"Andreliz Bldg. Km. 7 Lanang, 8000 Davao City, Philippines",2,6.5,2018-06-23,2018-06-24,Deluxe Double or Twin Room,"₱ 1,980",2,(5 km from centre),0,0,0,0,0
North Palm Hotel and Garden,"Andreliz Bldg. Km. 7 Lanang, 8000 Davao City, Philippines",2,6.5,2018-06-25,2018-06-26,Deluxe Double or Twin Room,"₱ 1,980",2,(5 km from centre),0,0,0,0,0
North Palm Hotel and Garden,"Andreliz Bldg. Km. 7 Lanang, 8000 Davao City, Philippines",2,6.5,2018-06-26,2018-06-27,Deluxe Double or Twin Room,"₱ 1,980",2,(5 km from centre),0,0,0,0,0
North Palm Hotel and Garden,"Andreliz Bldg. Km. 7 Lanang, 8000 Davao City, Philippines",2,6.5,2018-06-28,2018-06-29,Deluxe Double or Twin Room,"₱ 1,980",2,(5 km from centre),0,0,0,0,0
North Palm Hotel and Garden,"Andreliz Bldg. Km. 7 Lanang, 8000 Davao City, Philippines",2,6.5,2018-07-05,2018-07-06,Deluxe Double or Twin Room,"₱ 1,980",2,(5 km from centre),0,0,0,0,0
North Palm Hotel and Garden,"Andreliz Bldg. Km. 7 Lanang, 8000 Davao City, Philippines",2,6.5,2018-07-11,2018-07-12,Deluxe Double or Twin Room,"₱ 1,980",2,(5 km from centre),0,0,0,0,0
North Palm Hotel and Garden,"Andreliz Bldg. Km. 7 Lanang, 8000 Davao City, Philippines",2,6.5,2018-07-16,2018-07-17,Deluxe Double or Twin Room,"₱ 1,980",2,(5 km from centre),0,0,0,0,0
North Palm Hotel and Garden,"Andreliz Bldg. Km. 7 Lanang, 8000 Davao City, Philippines",2,6.5,2018-07-21,2018-07-22,Deluxe Double or Twin Room,"₱ 1,980",2,(5 km from centre),0,0,0,0,0
North Palm Hotel and Garden,"Andreliz Bldg. Km. 7 Lanang, 8000 Davao City, Philippines",2,6.5,2018-07-26,2018-07-27,Deluxe Double or Twin Room,"₱ 1,980",2,(5 km from centre),0,0,0,0,0
North Palm Hotel and Garden,"Andreliz Bldg. Km. 7 Lanang, 8000 Davao City, Philippines",2,6.5,2018-07-31,2018-08-01,Deluxe Double or Twin Room,"₱ 1,980",2,(5 km from centre),0,0,0,0,0
North Palm Hotel and Garden,"Andreliz Bldg. Km. 7 Lanang, 8000 Davao City, Philippines",2,6.5,2018-08-05,2018-08-06,Deluxe Double or Twin Room,"₱ 1,980",2,(5 km from centre),0,0,0,0,0
North Palm Hotel and Garden,"Andreliz Bldg. Km. 7 Lanang, 8000 Davao City, Philippines",2,6.5,2018-08-10,2018-08-11,Deluxe Double or Twin Room,"₱ 1,980",2,(5 km from centre),0,0,0,0,0
North Palm Hotel and Garden,"Andreliz Bldg. Km. 7 Lanang, 8000 Davao City, Philippines",2,6.5,2018-08-15,2018-08-16,Deluxe Double or Twin Room,"₱ 1,980",2,(5 km from centre),0,0,0,0,0
North Palm Hotel and Garden,"Andreliz Bldg. Km. 7 Lanang, 8000 Davao City, Philippines",2,6.5,2018-08-20,2018-08-21,Deluxe Double or Twin Room,"₱ 1,980",2,(5 km from centre),0,0,0,0,0
North Palm Hotel and Garden,"Andreliz Bldg. Km. 7 Lanang, 8000 Davao City, Philippines",2,6.5,2018-08-30,2018-08-31,Deluxe Double or Twin Room,"₱ 1,980",2,(5 km from centre),0,0,0,0,0
North Palm Hotel and Garden,"Andreliz Bldg. Km. 7 Lanang, 8000 Davao City, Philippines",2,6.5,2018-09-09,2018-09-10,Deluxe Double or Twin Room,"₱ 1,980",2,(5 km from centre),0,0,0,0,0
North Palm Hotel and Garden,"Andreliz Bldg. Km. 7 Lanang, 8000 Davao City, Philippines",2,6.5,2018-09-19,2018-09-20,Deluxe Double or Twin Room,"₱ 1,980",2,(5 km from centre),0,0,0,0,0
North Palm Hotel and Garden,"Andreliz Bldg. Km. 7 Lanang, 8000 Davao City, Philippines",2,6.5,2018-10-19,2018-10-20,Deluxe Double or Twin Room,"₱ 1,980",2,(5 km from centre),0,0,0,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-06-22,2018-06-23,Studio,"₱ 2,000",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-06-22,2018-06-23,One-Bedroom Suite,"₱ 2,600",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-06-23,2018-06-24,One-Bedroom Apartment,"₱ 2,500",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-06-23,2018-06-24,One-Bedroom Suite,"₱ 2,600",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-06-25,2018-06-26,Studio,"₱ 2,000",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-06-25,2018-06-26,Superior Studio,"₱ 2,200",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-06-25,2018-06-26,One-Bedroom Apartment,"₱ 2,500",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-06-25,2018-06-26,One-Bedroom Suite,"₱ 2,600",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-06-25,2018-06-26,Superior Suite,"₱ 2,800",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-06-26,2018-06-27,Studio,"₱ 2,000",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-06-26,2018-06-27,Superior Studio,"₱ 2,200",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-06-26,2018-06-27,One-Bedroom Apartment,"₱ 2,500",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-06-26,2018-06-27,One-Bedroom Suite,"₱ 2,600",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-06-26,2018-06-27,Superior Suite,"₱ 2,800",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-06-28,2018-06-29,Studio,"₱ 2,000",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-06-28,2018-06-29,Superior Studio,"₱ 2,200",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-06-28,2018-06-29,One-Bedroom Apartment,"₱ 2,500",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-06-28,2018-06-29,One-Bedroom Suite,"₱ 2,600",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-06-28,2018-06-29,Superior Suite,"₱ 2,800",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-05,2018-07-06,Studio,"₱ 2,000",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-05,2018-07-06,One-Bedroom Apartment,"₱ 2,500",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-05,2018-07-06,One-Bedroom Suite,"₱ 2,600",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-05,2018-07-06,Superior Suite,"₱ 2,800",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-11,2018-07-12,Studio,"₱ 2,000",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-11,2018-07-12,Superior Studio,"₱ 2,200",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-11,2018-07-12,One-Bedroom Apartment,"₱ 2,500",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-11,2018-07-12,One-Bedroom Suite,"₱ 2,600",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-11,2018-07-12,Superior Suite,"₱ 2,800",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-11,2018-07-12,Three-Bedroom Apartment,"₱ 3,800",1,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-16,2018-07-17,Studio,"₱ 2,000",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-16,2018-07-17,One-Bedroom Apartment,"₱ 2,500",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-16,2018-07-17,One-Bedroom Suite,"₱ 2,600",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-16,2018-07-17,Superior Suite,"₱ 2,800",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-21,2018-07-22,Studio,"₱ 2,000",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-21,2018-07-22,One-Bedroom Apartment,"₱ 2,500",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-21,2018-07-22,One-Bedroom Suite,"₱ 2,600",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-21,2018-07-22,Superior Suite,"₱ 2,800",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-26,2018-07-27,Studio,"₱ 2,000",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-26,2018-07-27,Superior Studio,"₱ 2,200",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-26,2018-07-27,One-Bedroom Apartment,"₱ 2,500",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-26,2018-07-27,One-Bedroom Suite,"₱ 2,600",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-26,2018-07-27,Superior Suite,"₱ 2,800",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-26,2018-07-27,Three-Bedroom Apartment,"₱ 3,800",1,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-31,2018-08-01,Studio,"₱ 2,000",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-31,2018-08-01,Superior Studio,"₱ 2,200",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-31,2018-08-01,One-Bedroom Apartment,"₱ 2,500",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-31,2018-08-01,One-Bedroom Suite,"₱ 2,600",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-31,2018-08-01,Superior Suite,"₱ 2,800",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-07-31,2018-08-01,Three-Bedroom Apartment,"₱ 3,800",1,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-08-05,2018-08-06,Studio,"₱ 2,000",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-08-05,2018-08-06,One-Bedroom Apartment,"₱ 2,500",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-08-05,2018-08-06,One-Bedroom Suite,"₱ 2,600",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-08-05,2018-08-06,Superior Suite,"₱ 2,800",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-08-05,2018-08-06,Three-Bedroom Apartment,"₱ 3,800",1,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-08-10,2018-08-11,Studio,"₱ 2,000",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-08-10,2018-08-11,One-Bedroom Apartment,"₱ 2,500",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-08-10,2018-08-11,One-Bedroom Suite,"₱ 2,600",2,(5 km from centre),0,0,1,0,0
Red Knight Gardens,"88, 8th Street, Guadalupe VIllage, Lanang, 8000 Davao City, Philippines",2,7.6,2018-08-10,2018-08-11,Superior Suite,"₱ 2,800",2,(5 km from centre),0,0,1,0,0
