hotel_name,address,stars,rating,check-in-date,check-out-date,room_type,price,capacity,location_from_center,is_hotel_chain,has_breakfast_buffet,has_pool,has_gym,has_function_room
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-09-08,2018-09-09,Executive Queen Room with Pool View,"PHP 2,090.23",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-09-18,2018-09-19,Executive Double or Twin Room,"PHP 1,516.44",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-09-18,2018-09-19,Superior Double Room,"PHP 1,639.40",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-09-18,2018-09-19,Deluxe Double Room with Pool View,"PHP 1,803.34",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-09-18,2018-09-19,Executive Queen Room with Pool View,"PHP 1,926.29",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-10-18,2018-10-19,Deluxe Double Room,"PHP 1,393.49",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-10-18,2018-10-19,Executive Double or Twin Room,"PHP 1,516.44",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-10-18,2018-10-19,Superior Double Room,"PHP 1,639.40",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-10-18,2018-10-19,Deluxe Double Room with Pool View,"PHP 1,803.34",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-10-18,2018-10-19,Executive Queen Room with Pool View,"PHP 1,926.29",2,(1.4 km from centre),0,0,1,0,0
